rep_id,segment,trained,training_date,program_1,program_2,quota_usd,ramp_days
4962,Mid-Market,1,2025-06-19,Product Knowledge,Product Knowledge,450000,190
4963,Mid-Market,1,2026-03-25,Product Knowledge,Sales Skills,450000,111
4964,Mid-Market,1,2026-01-13,Tools Training,Sales Skills,450000,112
4965,Mid-Market,1,2025-11-01,Soft Skills,Product Knowledge,450000,149
4966,Mid-Market,1,2026-02-26,Soft Skills,Product Knowledge,450000,135
4967,Mid-Market,1,2025-06-27,Sales Skills,Sales Skills,450000,153
4968,Mid-Market,1,2026-01-11,Sales Skills,Sales Skills,450000,157
4969,Mid-Market,1,2026-04-06,Sales Skills,Product Knowledge,450000,181
4970,Mid-Market,1,2025-11-16,Soft Skills,Sales Skills,450000,115
4971,Mid-Market,1,2025-09-27,Soft Skills,Tools Training,450000,149
4972,Mid-Market,1,2026-01-06,Sales Skills,Soft Skills,450000,89
4973,Mid-Market,1,2025-08-28,Soft Skills,Tools Training,450000,81
4974,Mid-Market,1,2025-09-10,Soft Skills,Product Knowledge,450000,137
4975,Mid-Market,1,2025-10-22,Product Knowledge,Soft Skills,450000,144
4976,Mid-Market,1,2025-07-25,Sales Skills,Sales Skills,450000,111
4977,Mid-Market,1,2026-04-14,Tools Training,Soft Skills,450000,133
4978,Mid-Market,1,2025-09-13,Tools Training,Soft Skills,450000,93
4979,Mid-Market,1,2025-11-03,Product Knowledge,Product Knowledge,450000,166
4980,Mid-Market,1,2026-01-12,Sales Skills,Product Knowledge,450000,120
4981,Mid-Market,1,2026-01-24,Sales Skills,Tools Training,450000,69
4982,Mid-Market,1,2026-02-27,Product Knowledge,Product Knowledge,450000,149
4983,Mid-Market,1,2025-12-20,Tools Training,Product Knowledge,450000,141
4984,Mid-Market,1,2025-10-14,Product Knowledge,Product Knowledge,450000,158
4985,Mid-Market,1,2026-04-29,Soft Skills,Tools Training,450000,130
4986,Mid-Market,1,2025-11-28,Product Knowledge,Tools Training,450000,95
4987,Mid-Market,1,2026-02-28,Tools Training,Product Knowledge,450000,98
4988,Mid-Market,1,2025-12-19,Sales Skills,Sales Skills,450000,91
4989,Mid-Market,1,2025-12-28,Tools Training,Tools Training,450000,86
4990,Mid-Market,1,2025-09-11,Product Knowledge,Product Knowledge,450000,104
4991,Mid-Market,1,2026-02-09,Tools Training,Soft Skills,450000,125
4992,Mid-Market,1,2026-03-06,Product Knowledge,Tools Training,450000,116
4993,Mid-Market,1,2026-04-04,Tools Training,Soft Skills,450000,145
4994,Mid-Market,1,2025-09-30,Product Knowledge,Product Knowledge,450000,108
4995,Mid-Market,1,2025-09-16,Soft Skills,Tools Training,450000,169
4996,Mid-Market,1,2025-10-08,Soft Skills,Sales Skills,450000,132
4997,Mid-Market,1,2025-08-15,Tools Training,Tools Training,450000,129
4998,Mid-Market,1,2025-11-15,Sales Skills,Product Knowledge,450000,125
4999,Mid-Market,1,2025-07-24,Tools Training,Sales Skills,450000,86
5000,Mid-Market,1,2025-10-21,Tools Training,Tools Training,450000,104
5001,Mid-Market,1,2026-02-11,Sales Skills,Product Knowledge,450000,135
5002,Mid-Market,1,2025-06-17,Tools Training,Product Knowledge,450000,151
5003,Mid-Market,1,2025-08-22,Product Knowledge,Soft Skills,450000,119
5004,Mid-Market,1,2025-07-17,Tools Training,Product Knowledge,450000,124
5005,Mid-Market,1,2025-11-06,Sales Skills,Sales Skills,450000,105
5006,Mid-Market,1,2025-11-08,Product Knowledge,Tools Training,450000,93
5007,Mid-Market,1,2025-10-04,Sales Skills,Sales Skills,450000,79
5008,Mid-Market,1,2025-11-08,Tools Training,Soft Skills,450000,83
5009,Mid-Market,1,2026-02-05,Product Knowledge,Product Knowledge,450000,134
5010,Mid-Market,1,2025-07-16,Product Knowledge,Product Knowledge,450000,147
5011,Mid-Market,1,2025-07-22,Sales Skills,Sales Skills,450000,132
5012,Mid-Market,1,2025-09-19,Soft Skills,Tools Training,450000,102
5013,Mid-Market,1,2025-06-06,Tools Training,Sales Skills,450000,147
5014,Mid-Market,1,2026-04-04,Product Knowledge,Product Knowledge,450000,60
5015,Mid-Market,1,2026-04-19,Product Knowledge,Sales Skills,450000,154
5016,Mid-Market,1,2026-02-02,Sales Skills,Sales Skills,450000,103
5017,Mid-Market,1,2025-11-25,Product Knowledge,Sales Skills,450000,145
5018,Mid-Market,1,2025-12-08,Product Knowledge,Product Knowledge,450000,134
5019,Mid-Market,1,2025-12-09,Sales Skills,Sales Skills,450000,77
5020,Mid-Market,1,2025-11-26,Soft Skills,Tools Training,450000,155
5021,Mid-Market,1,2025-11-27,Soft Skills,Product Knowledge,450000,130
5022,Mid-Market,1,2025-08-14,Tools Training,Soft Skills,450000,133
5023,Mid-Market,1,2025-10-15,Soft Skills,Sales Skills,450000,144
5024,Mid-Market,1,2025-11-10,Sales Skills,Soft Skills,450000,105
5025,Mid-Market,1,2025-11-02,Product Knowledge,Product Knowledge,450000,90
5026,Mid-Market,1,2026-02-07,Sales Skills,Tools Training,450000,170
5027,Mid-Market,1,2026-01-08,Soft Skills,Soft Skills,450000,168
5028,Mid-Market,1,2026-03-28,Soft Skills,Tools Training,450000,121
5029,Mid-Market,1,2026-04-27,Product Knowledge,Sales Skills,450000,60
5030,Mid-Market,1,2025-06-27,Sales Skills,Sales Skills,450000,108
5031,Mid-Market,1,2026-01-23,Product Knowledge,Soft Skills,450000,117
5032,Mid-Market,1,2026-02-03,Sales Skills,Soft Skills,450000,117
5033,Mid-Market,1,2025-12-13,Sales Skills,Soft Skills,450000,126
5034,Mid-Market,1,2026-04-09,Tools Training,Soft Skills,450000,135
5035,Mid-Market,1,2025-08-08,Sales Skills,Product Knowledge,450000,96
5036,Mid-Market,1,2026-04-29,Sales Skills,Sales Skills,450000,104
5037,Mid-Market,1,2025-07-11,Tools Training,Soft Skills,450000,124
5038,Mid-Market,1,2026-02-05,Soft Skills,Tools Training,450000,174
5039,Mid-Market,1,2025-09-06,Sales Skills,Sales Skills,450000,115
5040,Mid-Market,1,2025-09-26,Tools Training,Sales Skills,450000,115
5041,Mid-Market,1,2025-11-12,Soft Skills,Soft Skills,450000,136
5042,Mid-Market,1,2026-01-24,Sales Skills,Product Knowledge,450000,127
5043,Mid-Market,1,2026-01-07,Product Knowledge,Product Knowledge,450000,147
5044,Mid-Market,1,2025-06-14,Soft Skills,Product Knowledge,450000,95
5045,Mid-Market,1,2025-11-21,Sales Skills,Sales Skills,450000,131
5046,Mid-Market,1,2025-09-19,Product Knowledge,Tools Training,450000,131
5047,Mid-Market,1,2025-06-26,Tools Training,Soft Skills,450000,169
5048,Mid-Market,1,2025-12-26,Soft Skills,Tools Training,450000,106
5049,Mid-Market,1,2025-12-01,Sales Skills,Sales Skills,450000,154
5050,Mid-Market,1,2025-12-31,Sales Skills,Tools Training,450000,113
5051,Mid-Market,1,2025-10-31,Sales Skills,Sales Skills,450000,159
5052,Mid-Market,1,2025-08-19,Product Knowledge,Soft Skills,450000,184
5053,Mid-Market,1,2026-03-26,Sales Skills,Sales Skills,450000,154
5054,Mid-Market,1,2025-08-23,Product Knowledge,Sales Skills,450000,104
5055,Mid-Market,1,2025-11-18,Sales Skills,Product Knowledge,450000,109
5056,Mid-Market,1,2025-09-03,Sales Skills,Soft Skills,450000,166
5057,Mid-Market,1,2025-07-26,Product Knowledge,Tools Training,450000,95
5058,Mid-Market,1,2025-07-04,Tools Training,Product Knowledge,450000,138
5059,Mid-Market,1,2025-09-22,Sales Skills,Product Knowledge,450000,126
5060,Mid-Market,1,2025-09-14,Sales Skills,Tools Training,450000,133
5061,Mid-Market,1,2025-07-03,Tools Training,Product Knowledge,450000,124
5062,Mid-Market,1,2025-12-15,Sales Skills,Product Knowledge,450000,94
5063,Mid-Market,1,2025-08-19,Tools Training,Soft Skills,450000,140
5064,Mid-Market,1,2025-07-02,Soft Skills,Product Knowledge,450000,110
5065,Mid-Market,1,2025-07-01,Tools Training,Sales Skills,450000,139
5066,Mid-Market,1,2025-08-27,Sales Skills,Tools Training,450000,98
5067,Mid-Market,1,2026-03-10,Soft Skills,Product Knowledge,450000,127
5068,Mid-Market,1,2025-10-08,Sales Skills,Sales Skills,450000,106
5069,Mid-Market,1,2026-03-20,Sales Skills,Tools Training,450000,126
5070,Mid-Market,1,2026-01-30,Product Knowledge,Sales Skills,450000,111
5071,Mid-Market,1,2025-10-10,Tools Training,Tools Training,450000,97
5072,Mid-Market,1,2026-01-15,Tools Training,Product Knowledge,450000,106
5073,Mid-Market,1,2026-03-01,Sales Skills,Tools Training,450000,171
5074,Mid-Market,1,2025-10-15,Tools Training,Tools Training,450000,139
5075,Mid-Market,1,2025-08-10,Product Knowledge,Sales Skills,450000,115
5076,Mid-Market,1,2025-12-06,Product Knowledge,Product Knowledge,450000,200
5077,Mid-Market,1,2025-10-12,Soft Skills,Sales Skills,450000,118
5078,Mid-Market,1,2025-05-30,Tools Training,Sales Skills,450000,108
5079,Mid-Market,1,2026-01-09,Sales Skills,Sales Skills,450000,138
5080,Mid-Market,1,2025-09-14,Sales Skills,Sales Skills,450000,139
5081,Mid-Market,1,2025-06-26,Product Knowledge,Soft Skills,450000,159
5082,Mid-Market,1,2025-08-16,Sales Skills,Soft Skills,450000,160
5083,Mid-Market,1,2025-11-16,Soft Skills,Soft Skills,450000,177
5084,Mid-Market,1,2026-04-18,Soft Skills,Sales Skills,450000,89
5085,Mid-Market,1,2025-12-16,Tools Training,Sales Skills,450000,98
5086,Mid-Market,1,2025-10-25,Tools Training,Sales Skills,450000,87
5087,Mid-Market,1,2026-04-08,Product Knowledge,Product Knowledge,450000,109
5088,Mid-Market,1,2025-08-27,Product Knowledge,Sales Skills,450000,62
5089,Mid-Market,1,2025-11-23,Product Knowledge,Product Knowledge,450000,122
5090,Mid-Market,1,2025-07-01,Sales Skills,Soft Skills,450000,170
5091,Mid-Market,1,2025-11-30,Tools Training,Sales Skills,450000,133
5092,Mid-Market,1,2026-03-10,Tools Training,Product Knowledge,450000,80
5093,Mid-Market,1,2025-06-19,Product Knowledge,Sales Skills,450000,67
5094,Mid-Market,1,2026-03-12,Product Knowledge,Sales Skills,450000,107
5095,Mid-Market,1,2026-01-02,Tools Training,Product Knowledge,450000,123
5096,Mid-Market,1,2025-12-22,Sales Skills,Tools Training,450000,141
5097,Mid-Market,1,2026-04-03,Sales Skills,Sales Skills,450000,106
5098,Mid-Market,1,2026-04-13,Sales Skills,Product Knowledge,450000,178
5099,Mid-Market,1,2026-01-19,Tools Training,Soft Skills,450000,109
5100,Mid-Market,1,2026-04-01,Product Knowledge,Tools Training,450000,139
5101,Mid-Market,1,2026-03-07,Sales Skills,Product Knowledge,450000,172
5102,Mid-Market,1,2026-03-30,Soft Skills,Sales Skills,450000,121
5103,Mid-Market,1,2025-10-23,Product Knowledge,Soft Skills,450000,139
5104,Mid-Market,1,2026-04-07,Soft Skills,Sales Skills,450000,60
5105,Mid-Market,1,2026-01-10,Soft Skills,Product Knowledge,450000,144
5106,Mid-Market,1,2025-10-26,Product Knowledge,Product Knowledge,450000,130
5107,Mid-Market,1,2026-03-09,Tools Training,Soft Skills,450000,102
5108,Mid-Market,1,2026-01-11,Tools Training,Product Knowledge,450000,118
5109,Mid-Market,1,2026-01-25,Soft Skills,Tools Training,450000,169
5110,Mid-Market,1,2025-10-06,Product Knowledge,Tools Training,450000,68
5111,Mid-Market,1,2025-11-02,Sales Skills,Tools Training,450000,167
5112,Mid-Market,1,2026-02-16,Soft Skills,Tools Training,450000,60
5113,Mid-Market,1,2025-11-02,Sales Skills,Tools Training,450000,77
5114,Mid-Market,1,2025-06-25,Tools Training,Product Knowledge,450000,114
5115,Mid-Market,1,2025-08-05,Tools Training,Tools Training,450000,82
5116,Mid-Market,1,2026-01-28,Sales Skills,Tools Training,450000,128
5117,Mid-Market,1,2026-01-13,Tools Training,Tools Training,450000,95
5118,Mid-Market,1,2025-12-05,Product Knowledge,Sales Skills,450000,108
5119,Mid-Market,1,2025-12-31,Sales Skills,Tools Training,450000,168
5120,Mid-Market,1,2026-03-30,Tools Training,Tools Training,450000,107
5121,Mid-Market,1,2026-04-03,Product Knowledge,Soft Skills,450000,117
5122,Mid-Market,1,2025-07-04,Tools Training,Tools Training,450000,150
5123,Mid-Market,1,2025-09-30,Product Knowledge,Soft Skills,450000,141
5124,Mid-Market,1,2026-04-26,Soft Skills,Product Knowledge,450000,181
5125,Mid-Market,1,2025-09-25,Sales Skills,Tools Training,450000,121
5126,Mid-Market,1,2026-02-01,Product Knowledge,Tools Training,450000,117
5127,Mid-Market,1,2026-02-08,Tools Training,Soft Skills,450000,132
5128,Mid-Market,1,2025-09-12,Soft Skills,Soft Skills,450000,185
5129,Mid-Market,1,2025-12-28,Soft Skills,Tools Training,450000,125
5130,Mid-Market,1,2025-10-05,Soft Skills,Product Knowledge,450000,98
5131,Mid-Market,1,2026-04-09,Tools Training,Product Knowledge,450000,116
5132,Mid-Market,1,2025-12-31,Sales Skills,Soft Skills,450000,141
5133,Mid-Market,1,2025-07-09,Sales Skills,Product Knowledge,450000,166
5134,Mid-Market,1,2025-06-14,Soft Skills,Product Knowledge,450000,178
5135,Mid-Market,1,2025-11-01,Product Knowledge,Soft Skills,450000,139
5136,Mid-Market,1,2026-04-20,Sales Skills,Product Knowledge,450000,127
5137,Mid-Market,1,2025-09-23,Product Knowledge,Product Knowledge,450000,168
5138,Mid-Market,1,2025-09-21,Tools Training,Sales Skills,450000,83
5139,Mid-Market,1,2025-12-18,Tools Training,Soft Skills,450000,144
5140,Mid-Market,1,2025-06-26,Product Knowledge,Tools Training,450000,122
5141,Mid-Market,1,2025-09-26,Soft Skills,Sales Skills,450000,189
5142,Mid-Market,1,2026-01-31,Product Knowledge,Soft Skills,450000,135
5143,Mid-Market,1,2026-01-01,Soft Skills,Soft Skills,450000,68
5144,Mid-Market,1,2026-03-05,Tools Training,Sales Skills,450000,138
5145,Mid-Market,1,2025-09-22,Sales Skills,Product Knowledge,450000,152
5146,Mid-Market,1,2026-03-17,Tools Training,Soft Skills,450000,144
5147,Mid-Market,1,2026-03-10,Sales Skills,Soft Skills,450000,84
5148,Mid-Market,1,2025-12-28,Sales Skills,Soft Skills,450000,130
5149,Mid-Market,1,2026-02-19,Soft Skills,Sales Skills,450000,135
5150,Mid-Market,1,2025-08-22,Tools Training,Product Knowledge,450000,155
5151,Mid-Market,1,2026-02-10,Product Knowledge,Product Knowledge,450000,112
5152,Mid-Market,1,2026-01-01,Tools Training,Product Knowledge,450000,140
5153,Mid-Market,1,2025-10-21,Tools Training,Sales Skills,450000,147
5154,Mid-Market,1,2025-08-16,Sales Skills,Product Knowledge,450000,165
5155,Mid-Market,1,2025-09-22,Product Knowledge,Sales Skills,450000,165
5156,Mid-Market,1,2025-07-27,Sales Skills,Soft Skills,450000,149
5157,Mid-Market,1,2025-12-20,Tools Training,Soft Skills,450000,138
5158,Mid-Market,1,2025-09-27,Product Knowledge,Tools Training,450000,119
5159,Mid-Market,1,2025-08-02,Soft Skills,Tools Training,450000,125
5160,Mid-Market,1,2025-10-10,Product Knowledge,Tools Training,450000,120
5161,Mid-Market,1,2025-08-27,Soft Skills,Product Knowledge,450000,142
5162,Mid-Market,1,2025-08-13,Soft Skills,Sales Skills,450000,121
5163,Mid-Market,1,2025-06-20,Sales Skills,Tools Training,450000,133
5164,Mid-Market,1,2026-04-26,Product Knowledge,Sales Skills,450000,90
5165,Mid-Market,1,2025-09-06,Tools Training,Tools Training,450000,129
5166,Mid-Market,1,2025-06-30,Product Knowledge,Tools Training,450000,136
5167,Mid-Market,1,2025-10-20,Product Knowledge,Tools Training,450000,162
5168,Mid-Market,1,2026-01-10,Soft Skills,Product Knowledge,450000,133
5169,Mid-Market,1,2025-12-12,Sales Skills,Tools Training,450000,110
5170,Mid-Market,1,2026-02-15,Sales Skills,Sales Skills,450000,111
5171,Mid-Market,1,2025-08-17,Tools Training,Tools Training,450000,101
5172,Mid-Market,1,2026-01-08,Sales Skills,Soft Skills,450000,121
5173,Mid-Market,1,2025-12-05,Tools Training,Tools Training,450000,156
5174,Mid-Market,1,2025-08-08,Soft Skills,Product Knowledge,450000,138
5175,Mid-Market,1,2025-09-10,Tools Training,Sales Skills,450000,178
5176,Mid-Market,1,2025-11-11,Soft Skills,Product Knowledge,450000,98
5177,Mid-Market,1,2026-04-04,Tools Training,Product Knowledge,450000,129
5178,Mid-Market,1,2026-04-04,Tools Training,Soft Skills,450000,147
5179,Mid-Market,1,2026-03-01,Tools Training,Sales Skills,450000,150
5180,Mid-Market,1,2025-07-12,Soft Skills,Soft Skills,450000,107
5181,Mid-Market,1,2025-09-09,Tools Training,Product Knowledge,450000,160
5182,Mid-Market,1,2025-11-10,Tools Training,Soft Skills,450000,79
5183,Mid-Market,1,2025-12-15,Sales Skills,Sales Skills,450000,100
5184,Mid-Market,1,2025-09-14,Sales Skills,Tools Training,450000,173
5185,Mid-Market,1,2025-07-01,Product Knowledge,Soft Skills,450000,140
5186,Mid-Market,1,2025-06-26,Tools Training,Soft Skills,450000,155
5187,Mid-Market,1,2025-08-23,Tools Training,Product Knowledge,450000,124
5188,Mid-Market,1,2025-11-05,Sales Skills,Tools Training,450000,90
5189,Mid-Market,1,2025-12-20,Product Knowledge,Sales Skills,450000,132
5190,Mid-Market,1,2025-09-22,Product Knowledge,Product Knowledge,450000,115
5191,Mid-Market,1,2026-04-10,Soft Skills,Product Knowledge,450000,113
5192,Mid-Market,1,2025-10-18,Soft Skills,Product Knowledge,450000,69
5193,Mid-Market,1,2025-10-05,Sales Skills,Tools Training,450000,155
5194,Mid-Market,1,2026-01-18,Tools Training,Tools Training,450000,70
5195,Mid-Market,1,2025-10-13,Product Knowledge,Soft Skills,450000,122
5196,Mid-Market,1,2026-02-24,Soft Skills,Product Knowledge,450000,115
5197,Mid-Market,1,2025-08-04,Product Knowledge,Soft Skills,450000,88
5198,Mid-Market,1,2026-01-21,Tools Training,Tools Training,450000,134
5199,Mid-Market,1,2025-06-07,Tools Training,Soft Skills,450000,99
5200,Mid-Market,1,2025-12-05,Tools Training,Product Knowledge,450000,129
5201,Mid-Market,1,2025-11-29,Product Knowledge,Soft Skills,450000,99
5202,Mid-Market,1,2025-09-24,Soft Skills,Product Knowledge,450000,144
5203,Mid-Market,1,2025-11-19,Product Knowledge,Soft Skills,450000,175
5204,Mid-Market,1,2026-01-13,Sales Skills,Soft Skills,450000,97
5205,Mid-Market,1,2026-01-17,Soft Skills,Product Knowledge,450000,67
5206,Mid-Market,1,2025-11-26,Tools Training,Soft Skills,450000,115
5207,Mid-Market,1,2025-08-23,Sales Skills,Soft Skills,450000,168
5208,Mid-Market,1,2025-06-10,Soft Skills,Sales Skills,450000,147
5209,Mid-Market,1,2026-04-13,Product Knowledge,Tools Training,450000,91
5210,Mid-Market,1,2025-09-08,Product Knowledge,Soft Skills,450000,105
5211,Mid-Market,1,2026-03-09,Product Knowledge,Soft Skills,450000,164
5212,Mid-Market,1,2026-04-23,Tools Training,Product Knowledge,450000,152
5213,Mid-Market,1,2025-09-01,Product Knowledge,Product Knowledge,450000,116
5214,Mid-Market,1,2025-07-17,Product Knowledge,Soft Skills,450000,122
5215,Mid-Market,1,2026-01-14,Tools Training,Sales Skills,450000,134
5216,Mid-Market,1,2026-01-05,Sales Skills,Soft Skills,450000,179
5217,Mid-Market,1,2026-03-04,Sales Skills,Tools Training,450000,146
5218,Mid-Market,1,2025-07-29,Tools Training,Sales Skills,450000,101
5219,Mid-Market,1,2025-06-09,Product Knowledge,Sales Skills,450000,100
5220,Mid-Market,1,2025-09-01,Soft Skills,Product Knowledge,450000,124
5221,Mid-Market,1,2025-09-05,Product Knowledge,Sales Skills,450000,159
5222,Mid-Market,1,2025-08-14,Soft Skills,Product Knowledge,450000,126
5223,Mid-Market,1,2025-12-09,Soft Skills,Sales Skills,450000,108
5224,Mid-Market,1,2025-06-08,Sales Skills,Sales Skills,450000,120
5225,Mid-Market,1,2025-08-01,Tools Training,Tools Training,450000,126
5226,Mid-Market,1,2025-07-11,Sales Skills,Tools Training,450000,130
5227,Mid-Market,1,2026-01-07,Tools Training,Product Knowledge,450000,117
5228,Mid-Market,1,2025-07-29,Soft Skills,Product Knowledge,450000,108
5229,Mid-Market,1,2025-11-23,Soft Skills,Product Knowledge,450000,146
5230,Mid-Market,1,2026-04-03,Sales Skills,Sales Skills,450000,133
5231,Mid-Market,1,2026-03-20,Product Knowledge,Product Knowledge,450000,107
5232,Mid-Market,1,2025-11-01,Sales Skills,Tools Training,450000,131
5233,Mid-Market,1,2026-04-24,Soft Skills,Sales Skills,450000,114
5234,Mid-Market,1,2025-10-12,Product Knowledge,Product Knowledge,450000,154
5235,Mid-Market,1,2025-08-31,Tools Training,Sales Skills,450000,122
5236,Mid-Market,1,2026-02-21,Soft Skills,Tools Training,450000,151
5237,Mid-Market,1,2026-03-19,Product Knowledge,Sales Skills,450000,117
5238,Mid-Market,1,2025-07-06,Product Knowledge,Product Knowledge,450000,110
5239,Mid-Market,1,2026-04-21,Soft Skills,Sales Skills,450000,117
5240,Mid-Market,1,2025-12-06,Sales Skills,Soft Skills,450000,87
5241,Mid-Market,1,2025-06-28,Sales Skills,Tools Training,450000,130
5242,Mid-Market,1,2025-07-02,Product Knowledge,Product Knowledge,450000,128
5243,Mid-Market,1,2026-04-13,Tools Training,Product Knowledge,450000,79
5244,Mid-Market,1,2025-12-26,Soft Skills,Soft Skills,450000,96
5245,Mid-Market,1,2026-02-08,Soft Skills,Soft Skills,450000,127
5246,Mid-Market,1,2025-09-27,Soft Skills,Tools Training,450000,76
5247,Mid-Market,1,2026-02-07,Soft Skills,Tools Training,450000,106
